Dia,Hora,Minuto,Segundo,Microsegundo
2020-07-08,19,53,50,640503
2020-07-08,19,53,50,648771
2020-07-08,19,53,50,661236
2020-07-08,19,53,50,669901
2020-07-08,19,53,50,682503
2020-07-08,19,53,50,695763
2020-07-08,19,53,50,708359
2020-07-08,19,53,50,721595
2020-07-08,19,53,50,734051
2020-07-08,19,53,50,744811
2020-07-08,19,53,50,758404
2020-07-08,19,53,50,775176
2020-07-08,19,53,50,787587
2020-07-08,19,53,50,812197
2020-07-08,19,53,50,824664
2020-07-08,19,53,50,841447
2020-07-08,19,53,50,853903
2020-07-08,19,53,50,865762
2020-07-08,19,53,50,878159
2020-07-08,19,53,50,887597
2020-07-08,19,53,50,899997
2020-07-08,19,53,50,911543
2020-07-08,19,53,50,924051
2020-07-08,19,53,50,932953
2020-07-08,19,53,50,945388
2020-07-08,19,53,50,955871
2020-07-08,19,53,50,968348
2020-07-08,19,53,50,980105
2020-07-08,19,53,50,992526
2020-07-08,19,53,51,1984
2020-07-08,19,53,51,14448
2020-07-08,19,53,51,25127
2020-07-08,19,53,51,37494
2020-07-08,19,53,51,49707
2020-07-08,19,53,51,62089
2020-07-08,19,53,51,70887
2020-07-08,19,53,51,83233
2020-07-08,19,53,51,92322
2020-07-08,19,53,51,104801
2020-07-08,19,53,51,117044
2020-07-08,19,53,51,129455
2020-07-08,19,53,51,139927
2020-07-08,19,53,51,152385
2020-07-08,19,53,51,163703
2020-07-08,19,53,51,176387
2020-07-08,19,53,51,198722
2020-07-08,19,53,51,211443
2020-07-08,19,53,51,233563
2020-07-08,19,53,51,245931
2020-07-08,19,53,51,265192
2020-07-08,19,53,51,277615
2020-07-08,19,53,51,289079
2020-07-08,19,53,51,301580
2020-07-08,19,53,51,313865
2020-07-08,19,53,51,326147
2020-07-08,19,53,51,341006
2020-07-08,19,53,51,353509
2020-07-08,19,53,51,367936
2020-07-08,19,53,51,380309
2020-07-08,19,53,51,391235
2020-07-08,19,53,51,403735
2020-07-08,19,53,51,413791
2020-07-08,19,53,51,426206
2020-07-08,19,53,51,437637
2020-07-08,19,53,51,450032
2020-07-08,19,53,51,460380
2020-07-08,19,53,51,472795
2020-07-08,19,53,51,485881
2020-07-08,19,53,51,498360
2020-07-08,19,53,51,509779
2020-07-08,19,53,51,522106
2020-07-08,19,53,51,534964
2020-07-08,19,53,51,547407
2020-07-08,19,53,51,557542
2020-07-08,19,53,51,571804
2020-07-08,19,53,51,588022
2020-07-08,19,53,51,600467
2020-07-08,19,53,51,618960
2020-07-08,19,53,51,631404
2020-07-08,19,53,51,642686
2020-07-08,19,53,51,655218
2020-07-08,19,53,51,667121
2020-07-08,19,53,51,679589
2020-07-08,19,53,51,692495
2020-07-08,19,53,51,704957
2020-07-08,19,53,51,716381
2020-07-08,19,53,51,729040
2020-07-08,19,53,51,739818
2020-07-08,19,53,51,752185
2020-07-08,19,53,51,763115
2020-07-08,19,53,51,775671
2020-07-08,19,53,51,785878
2020-07-08,19,53,51,798413
2020-07-08,19,53,51,816349
2020-07-08,19,53,51,828546
2020-07-08,19,53,51,841921
2020-07-08,19,53,51,854400
2020-07-08,19,53,51,866709
2020-07-08,19,53,51,879080
2020-07-08,19,53,51,890148
2020-07-08,19,53,51,902506
2020-07-08,19,53,51,916089
2020-07-08,19,53,51,928524
2020-07-08,19,53,51,945622
2020-07-08,19,53,51,958036
2020-07-08,19,53,51,972813
2020-07-08,19,53,51,985118
2020-07-08,19,53,51,997221
2020-07-08,19,53,52,10033
2020-07-08,19,53,52,20934
2020-07-08,19,53,52,33319
2020-07-08,19,53,52,45202
2020-07-08,19,53,52,57668
2020-07-08,19,53,52,69481
2020-07-08,19,53,52,81772
2020-07-08,19,53,52,92299
2020-07-08,19,53,52,104824
2020-07-08,19,53,52,116740
2020-07-08,19,53,52,129181
2020-07-08,19,53,52,142339
2020-07-08,19,53,52,155026
2020-07-08,19,53,52,169294
2020-07-08,19,53,52,181829
2020-07-08,19,53,52,197606
2020-07-08,19,53,52,210197
2020-07-08,19,53,52,223688
2020-07-08,19,53,52,236203
2020-07-08,19,53,52,249506
2020-07-08,19,53,52,262075
2020-07-08,19,53,52,273012
2020-07-08,19,53,52,285486
2020-07-08,19,53,52,300476
2020-07-08,19,53,52,313027
2020-07-08,19,53,52,324820
2020-07-08,19,53,52,337138
2020-07-08,19,53,52,350937
2020-07-08,19,53,52,363288
2020-07-08,19,53,52,375515
2020-07-08,19,53,52,387969
2020-07-08,19,53,52,408293
2020-07-08,19,53,52,420692
2020-07-08,19,53,52,434691
2020-07-08,19,53,52,446986
2020-07-08,19,53,52,458489
2020-07-08,19,53,52,471076
2020-07-08,19,53,52,481798
2020-07-08,19,53,52,494235
2020-07-08,19,53,52,505858
2020-07-08,19,53,52,518636
2020-07-08,19,53,52,545614
2020-07-08,19,53,52,557760
2020-07-08,19,53,52,575726
2020-07-08,19,53,52,588017
2020-07-08,19,53,52,597928
2020-07-08,19,53,52,610269
2020-07-08,19,53,52,618038
2020-07-08,19,53,52,630566
2020-07-08,19,53,52,642913
2020-07-08,19,53,52,655273
2020-07-08,19,53,52,667582
2020-07-08,19,53,52,680453
2020-07-08,19,53,52,701527
2020-07-08,19,53,52,713949
2020-07-08,19,53,52,736306
2020-07-08,19,53,52,749647
2020-07-08,19,53,52,778185
2020-07-08,19,53,52,790895
2020-07-08,19,53,52,809521
2020-07-08,19,53,52,821960
2020-07-08,19,53,52,830646
2020-07-08,19,53,52,842979
2020-07-08,19,53,52,852809
2020-07-08,19,53,52,865213
2020-07-08,19,53,52,874115
2020-07-08,19,53,52,886604
2020-07-08,19,53,52,896444
2020-07-08,19,53,52,908862
2020-07-08,19,53,52,919264
2020-07-08,19,53,52,932776
2020-07-08,19,53,52,960095
2020-07-08,19,53,52,972926
2020-07-08,19,53,52,999539
2020-07-08,19,53,53,12143
2020-07-08,19,53,53,50933
2020-07-08,19,53,53,63323
2020-07-08,19,53,53,74815
2020-07-08,19,53,53,87163
2020-07-08,19,53,53,96630
2020-07-08,19,53,53,108994
2020-07-08,19,53,53,116662
2020-07-08,19,53,53,129047
2020-07-08,19,53,53,141342
2020-07-08,19,53,53,153722
2020-07-08,19,53,53,161143
2020-07-08,19,53,53,173477
2020-07-08,19,53,53,185820
2020-07-08,19,53,53,198388
2020-07-08,19,53,53,210727
2020-07-08,19,53,53,223071
2020-07-08,19,53,53,230003
2020-07-08,19,53,53,242294
2020-07-08,19,53,53,249201
2020-07-08,19,53,53,261678
2020-07-08,19,53,53,268723
2020-07-08,19,53,53,281023
2020-07-08,19,53,53,289396
2020-07-08,19,53,53,301842
2020-07-08,19,53,53,308878
2020-07-08,19,53,53,322120
2020-07-08,19,53,53,354281
2020-07-08,19,53,53,367198
2020-07-08,19,53,53,396091
2020-07-08,19,53,53,408288
2020-07-08,19,53,53,418934
2020-07-08,19,53,53,431334
2020-07-08,19,53,53,439731
2020-07-08,19,53,53,452109
2020-07-08,19,53,53,460425
2020-07-08,19,53,53,472899
2020-07-08,19,53,53,482882
2020-07-08,19,53,53,495346
2020-07-08,19,53,53,504643
2020-07-08,19,53,53,516939
2020-07-08,19,53,53,525242
2020-07-08,19,53,53,537637
2020-07-08,19,53,53,546489
2020-07-08,19,53,53,558944
2020-07-08,19,53,53,567224
2020-07-08,19,53,53,579532
2020-07-08,19,53,53,587941
2020-07-08,19,53,53,600286
2020-07-08,19,53,53,611618
2020-07-08,19,53,53,624056
2020-07-08,19,53,53,632234
2020-07-08,19,53,53,644701
2020-07-08,19,53,53,657111
2020-07-08,19,53,53,669475
2020-07-08,19,53,53,679342
2020-07-08,19,53,53,691655
2020-07-08,19,53,53,700185
2020-07-08,19,53,53,712558
2020-07-08,19,53,53,719384
2020-07-08,19,53,53,731694
2020-07-08,19,53,53,740831
2020-07-08,19,53,53,753171
2020-07-08,19,53,53,760641
2020-07-08,19,53,53,773019
2020-07-08,19,53,53,780350
2020-07-08,19,53,53,793062
2020-07-08,19,53,53,800783
2020-07-08,19,53,53,813349
2020-07-08,19,53,53,821026
2020-07-08,19,53,53,833130
2020-07-08,19,53,53,841560
2020-07-08,19,53,53,854181
2020-07-08,19,53,53,869806
2020-07-08,19,53,53,882127
2020-07-08,19,53,53,890875
2020-07-08,19,53,53,904062
2020-07-08,19,53,53,931034
2020-07-08,19,53,53,943353
2020-07-08,19,53,53,952342
2020-07-08,19,53,53,964917
2020-07-08,19,53,53,977243
2020-07-08,19,53,53,990177
2020-07-08,19,53,54,16688
2020-07-08,19,53,54,29687
2020-07-08,19,53,54,50239
2020-07-08,19,53,54,62667
2020-07-08,19,53,54,70440
2020-07-08,19,53,54,82734
2020-07-08,19,53,54,91507
2020-07-08,19,53,54,104030
2020-07-08,19,53,54,113295
2020-07-08,19,53,54,125640
2020-07-08,19,53,54,133496
2020-07-08,19,53,54,145874
2020-07-08,19,53,54,153384
2020-07-08,19,53,54,165731
2020-07-08,19,53,54,172996
2020-07-08,19,53,54,185439
2020-07-08,19,53,54,193815
2020-07-08,19,53,54,206181
2020-07-08,19,53,54,213828
2020-07-08,19,53,54,226360
2020-07-08,19,53,54,234359
2020-07-08,19,53,54,246883
2020-07-08,19,53,54,254358
2020-07-08,19,53,54,266781
2020-07-08,19,53,54,274234
2020-07-08,19,53,54,286810
2020-07-08,19,53,54,293938
2020-07-08,19,53,54,306330
2020-07-08,19,53,54,315306
2020-07-08,19,53,54,327734
2020-07-08,19,53,54,337250
2020-07-08,19,53,54,349838
2020-07-08,19,53,54,358595
2020-07-08,19,53,54,371604
2020-07-08,19,53,54,399000
2020-07-08,19,53,54,411344
2020-07-08,19,53,54,422988
2020-07-08,19,53,54,435477
2020-07-08,19,53,54,444571
2020-07-08,19,53,54,457057
2020-07-08,19,53,54,468465
2020-07-08,19,53,54,480850
2020-07-08,19,53,54,488917
2020-07-08,19,53,54,501255
2020-07-08,19,53,54,510021
2020-07-08,19,53,54,522377
2020-07-08,19,53,54,529562
2020-07-08,19,53,54,542022
2020-07-08,19,53,54,549529
2020-07-08,19,53,54,561885
2020-07-08,19,53,54,568977
2020-07-08,19,53,54,581532
2020-07-08,19,53,54,588568
2020-07-08,19,53,54,601085
2020-07-08,19,53,54,608000
2020-07-08,19,53,54,620396
2020-07-08,19,53,54,629351
2020-07-08,19,53,54,641683
2020-07-08,19,53,54,649201
2020-07-08,19,53,54,661600
2020-07-08,19,53,54,668488
2020-07-08,19,53,54,680889
2020-07-08,19,53,54,688259
2020-07-08,19,53,54,700706
2020-07-08,19,53,54,712470
2020-07-08,19,53,54,724839
2020-07-08,19,53,54,732559
2020-07-08,19,53,54,745833
2020-07-08,19,53,54,764123
2020-07-08,19,53,54,776413
2020-07-08,19,53,54,784686
2020-07-08,19,53,54,797207
2020-07-08,19,53,54,805936
2020-07-08,19,53,54,818604
2020-07-08,19,53,54,828439
2020-07-08,19,53,54,840758
2020-07-08,19,53,54,852713
2020-07-08,19,53,54,865106
2020-07-08,19,53,54,874969
2020-07-08,19,53,54,887338
2020-07-08,19,53,54,896823
2020-07-08,19,53,54,909702
2020-07-08,19,53,54,949661
2020-07-08,19,53,54,961614
2020-07-08,19,53,54,977082
2020-07-08,19,53,54,990000
2020-07-08,19,53,55,24507
2020-07-08,19,53,55,36712
2020-07-08,19,53,55,57025
2020-07-08,19,53,55,69446
2020-07-08,19,53,55,84465
2020-07-08,19,53,55,96664
2020-07-08,19,53,55,109203
2020-07-08,19,53,55,121917
2020-07-08,19,53,55,134065
2020-07-08,19,53,55,146539
2020-07-08,19,53,55,159262
2020-07-08,19,53,55,171602
2020-07-08,19,53,55,188919
2020-07-08,19,53,55,201773
2020-07-08,19,53,55,234098
2020-07-08,19,53,55,246542
2020-07-08,19,53,55,277489
2020-07-08,19,53,55,290475
2020-07-08,19,53,55,322392
2020-07-08,19,53,55,334945
2020-07-08,19,53,55,354297
2020-07-08,19,53,55,366598
2020-07-08,19,53,55,381652
2020-07-08,19,53,55,394039
2020-07-08,19,53,55,405183
2020-07-08,19,53,55,417611
2020-07-08,19,53,55,430413
2020-07-08,19,53,55,442895
2020-07-08,19,53,55,453083
2020-07-08,19,53,55,465557
2020-07-08,19,53,55,475869
2020-07-08,19,53,55,488300
2020-07-08,19,53,55,500286
2020-07-08,19,53,55,513444
2020-07-08,19,53,55,556283
2020-07-08,19,53,55,568863
2020-07-08,19,53,55,607158
2020-07-08,19,53,55,619585
2020-07-08,19,53,55,632580
2020-07-08,19,53,55,645042
2020-07-08,19,53,55,657381
2020-07-08,19,53,55,669658
2020-07-08,19,53,55,683034
2020-07-08,19,53,55,695437
2020-07-08,19,53,55,708205
2020-07-08,19,53,55,720673
2020-07-08,19,53,55,734457
2020-07-08,19,53,55,746895
2020-07-08,19,53,55,761007
2020-07-08,19,53,55,773344
2020-07-08,19,53,55,788181
2020-07-08,19,53,55,800611
2020-07-08,19,53,55,817620
2020-07-08,19,53,55,829699
2020-07-08,19,53,55,842720
2020-07-08,19,53,55,855615
2020-07-08,19,53,55,871892
2020-07-08,19,53,55,884282
2020-07-08,19,53,55,897455
2020-07-08,19,53,55,909805
2020-07-08,19,53,55,926115
2020-07-08,19,53,55,938509
2020-07-08,19,53,55,953742
2020-07-08,19,53,55,966129
2020-07-08,19,53,55,982421
2020-07-08,19,53,55,994846
2020-07-08,19,53,56,7522
2020-07-08,19,53,56,19904
2020-07-08,19,53,56,30879
2020-07-08,19,53,56,43172
2020-07-08,19,53,56,54015
2020-07-08,19,53,56,66405
2020-07-08,19,53,56,75571
2020-07-08,19,53,56,87938
2020-07-08,19,53,56,96927
2020-07-08,19,53,56,109714
2020-07-08,19,53,56,155762
2020-07-08,19,53,56,173547
2020-07-08,19,53,56,211402
2020-07-08,19,53,56,223790
2020-07-08,19,53,56,240278
2020-07-08,19,53,56,252779
2020-07-08,19,53,56,267580
2020-07-08,19,53,56,280031
2020-07-08,19,53,56,293419
2020-07-08,19,53,56,306795
2020-07-08,19,53,56,346362
2020-07-08,19,53,56,358542
2020-07-08,19,53,56,381621
2020-07-08,19,53,56,393931
2020-07-08,19,53,56,403845
2020-07-08,19,53,56,416254
2020-07-08,19,53,56,425476
2020-07-08,19,53,56,437842
2020-07-08,19,53,56,450407
2020-07-08,19,53,56,462782
2020-07-08,19,53,56,472098
2020-07-08,19,53,56,484444
2020-07-08,19,53,56,494497
2020-07-08,19,53,56,506880
2020-07-08,19,53,56,516825
2020-07-08,19,53,56,529311
2020-07-08,19,53,56,538712
2020-07-08,19,53,56,551179
2020-07-08,19,53,56,559994
2020-07-08,19,53,56,572490
2020-07-08,19,53,56,583752
2020-07-08,19,53,56,596083
2020-07-08,19,53,56,609806
2020-07-08,19,53,56,622234
2020-07-08,19,53,56,631926
2020-07-08,19,53,56,644245
2020-07-08,19,53,56,654669
2020-07-08,19,53,56,667057
2020-07-08,19,53,56,677725
2020-07-08,19,53,56,690500
2020-07-08,19,53,56,700613
2020-07-08,19,53,56,713013
2020-07-08,19,53,56,724617
2020-07-08,19,53,56,736935
2020-07-08,19,53,56,746778
2020-07-08,19,53,56,759135
2020-07-08,19,53,56,769867
2020-07-08,19,53,56,782370
2020-07-08,19,53,56,792187
2020-07-08,19,53,56,804706
2020-07-08,19,53,56,813985
2020-07-08,19,53,56,826237
2020-07-08,19,53,56,836315
2020-07-08,19,53,56,848655
2020-07-08,19,53,56,856572
2020-07-08,19,53,56,868856
2020-07-08,19,53,56,876495
2020-07-08,19,53,56,888868
2020-07-08,19,53,56,896993
2020-07-08,19,53,56,910402
2020-07-08,19,53,56,933610
2020-07-08,19,53,56,946124
2020-07-08,19,53,56,956423
2020-07-08,19,53,56,969100
2020-07-08,19,53,56,984776
2020-07-08,19,53,56,997303
2020-07-08,19,53,57,5322
2020-07-08,19,53,57,17657
2020-07-08,19,53,57,25687
2020-07-08,19,53,57,38759
2020-07-08,19,53,57,68308
2020-07-08,19,53,57,80553
2020-07-08,19,53,57,89608
2020-07-08,19,53,57,101961
2020-07-08,19,53,57,110546
2020-07-08,19,53,57,122881
2020-07-08,19,53,57,132336
2020-07-08,19,53,57,144793
2020-07-08,19,53,57,154519
2020-07-08,19,53,57,166866
2020-07-08,19,53,57,175478
2020-07-08,19,53,57,187880
2020-07-08,19,53,57,196395
2020-07-08,19,53,57,208741
2020-07-08,19,53,57,217306
2020-07-08,19,53,57,229782
2020-07-08,19,53,57,239246
2020-07-08,19,53,57,251630
2020-07-08,19,53,57,261520
2020-07-08,19,53,57,273853
2020-07-08,19,53,57,282447
2020-07-08,19,53,57,294778
2020-07-08,19,53,57,303362
2020-07-08,19,53,57,315911
2020-07-08,19,53,57,324353
2020-07-08,19,53,57,336711
2020-07-08,19,53,57,345133
2020-07-08,19,53,57,358411
2020-07-08,19,53,57,387362
2020-07-08,19,53,57,399609
2020-07-08,19,53,57,411089
2020-07-08,19,53,57,423410
2020-07-08,19,53,57,434327
2020-07-08,19,53,57,446717
2020-07-08,19,53,57,457319
2020-07-08,19,53,57,469785
2020-07-08,19,53,57,480545
2020-07-08,19,53,57,492937
2020-07-08,19,53,57,506001
2020-07-08,19,53,57,518360
2020-07-08,19,53,57,528629
2020-07-08,19,53,57,541134
2020-07-08,19,53,57,552282
2020-07-08,19,53,57,564722
2020-07-08,19,53,57,576075
2020-07-08,19,53,57,588669
2020-07-08,19,53,57,597007
2020-07-08,19,53,57,609283
2020-07-08,19,53,57,617571
2020-07-08,19,53,57,630103
2020-07-08,19,53,57,639843
2020-07-08,19,53,57,652176
2020-07-08,19,53,57,661682
2020-07-08,19,53,57,674248
2020-07-08,19,53,57,682790
2020-07-08,19,53,57,695129
2020-07-08,19,53,57,704960
2020-07-08,19,53,57,717302
2020-07-08,19,53,57,725549
2020-07-08,19,53,57,738428
2020-07-08,19,53,57,761753
2020-07-08,19,53,57,774267
2020-07-08,19,53,57,784721
2020-07-08,19,53,57,797128
2020-07-08,19,53,57,805277
2020-07-08,19,53,57,817724
2020-07-08,19,53,57,827361
2020-07-08,19,53,57,839700
2020-07-08,19,53,57,848904
2020-07-08,19,53,57,861285
2020-07-08,19,53,57,869417
2020-07-08,19,53,57,882036
2020-07-08,19,53,57,900151
2020-07-08,19,53,57,912450
2020-07-08,19,53,57,921945
2020-07-08,19,53,57,934888
2020-07-08,19,53,57,962228
2020-07-08,19,53,57,974744
2020-07-08,19,53,57,983417
2020-07-08,19,53,57,995725
2020-07-08,19,53,58,4191
2020-07-08,19,53,58,16633
2020-07-08,19,53,58,26498
2020-07-08,19,53,58,38886
2020-07-08,19,53,58,48227
2020-07-08,19,53,58,61561
2020-07-08,19,53,58,94012
2020-07-08,19,53,58,106452
2020-07-08,19,53,58,121833
2020-07-08,19,53,58,134449
2020-07-08,19,53,58,165690
2020-07-08,19,53,58,178041
2020-07-08,19,53,58,200772
2020-07-08,19,53,58,212997
2020-07-08,19,53,58,226521
2020-07-08,19,53,58,238883
2020-07-08,19,53,58,252257
2020-07-08,19,53,58,264677
2020-07-08,19,53,58,282636
2020-07-08,19,53,58,295034
2020-07-08,19,53,58,308197
2020-07-08,19,53,58,320529
2020-07-08,19,53,58,334661
2020-07-08,19,53,58,347116
2020-07-08,19,53,58,360260
2020-07-08,19,53,58,372583
2020-07-08,19,53,58,387263
2020-07-08,19,53,58,399609
2020-07-08,19,53,58,412725
2020-07-08,19,53,58,425169
2020-07-08,19,53,58,436375
2020-07-08,19,53,58,448787
2020-07-08,19,53,58,460912
2020-07-08,19,53,58,473242
2020-07-08,19,53,58,484381
2020-07-08,19,53,58,496848
2020-07-08,19,53,58,511107
2020-07-08,19,53,58,526277
2020-07-08,19,53,58,560691
2020-07-08,19,53,58,573158
2020-07-08,19,53,58,587405
2020-07-08,19,53,58,599731
2020-07-08,19,53,58,610404
2020-07-08,19,53,58,622894
2020-07-08,19,53,58,635274
2020-07-08,19,53,58,647599
2020-07-08,19,53,58,660668
2020-07-08,19,53,58,673036
2020-07-08,19,53,58,686834
2020-07-08,19,53,58,699182
2020-07-08,19,53,58,711238
2020-07-08,19,53,58,723569
2020-07-08,19,53,58,735956
2020-07-08,19,53,58,748467
2020-07-08,19,53,58,760820
2020-07-08,19,53,58,773199
2020-07-08,19,53,58,784424
2020-07-08,19,53,58,796980
2020-07-08,19,53,58,807893
2020-07-08,19,53,58,820540
2020-07-08,19,53,58,831671
2020-07-08,19,53,58,844017
2020-07-08,19,53,58,853952
2020-07-08,19,53,58,866535
2020-07-08,19,53,58,878024
2020-07-08,19,53,58,890426
2020-07-08,19,53,58,899877
2020-07-08,19,53,58,912507
2020-07-08,19,53,58,922884
2020-07-08,19,53,58,935235
2020-07-08,19,53,58,945934
2020-07-08,19,53,58,958319
2020-07-08,19,53,58,968049
2020-07-08,19,53,58,980401
2020-07-08,19,53,58,989478
2020-07-08,19,53,59,1924
2020-07-08,19,53,59,12874
2020-07-08,19,53,59,26293
2020-07-08,19,53,59,54390
2020-07-08,19,53,59,66733
2020-07-08,19,53,59,76418
2020-07-08,19,53,59,89292
2020-07-08,19,53,59,126717
2020-07-08,19,53,59,139119
2020-07-08,19,53,59,154513
2020-07-08,19,53,59,166906
2020-07-08,19,53,59,181451
2020-07-08,19,53,59,193965
2020-07-08,19,53,59,209133
2020-07-08,19,53,59,221481
2020-07-08,19,53,59,233852
2020-07-08,19,53,59,246201
2020-07-08,19,53,59,258548
2020-07-08,19,53,59,270985
2020-07-08,19,53,59,283301
2020-07-08,19,53,59,295669
2020-07-08,19,53,59,302545
2020-07-08,19,53,59,315422
2020-07-08,19,53,59,327787
2020-07-08,19,53,59,340247
2020-07-08,19,53,59,352671
2020-07-08,19,53,59,365078
2020-07-08,19,53,59,377448
2020-07-08,19,53,59,389864
2020-07-08,19,53,59,402335
2020-07-08,19,53,59,414730
2020-07-08,19,53,59,427225
2020-07-08,19,53,59,439560
2020-07-08,19,53,59,452019
2020-07-08,19,53,59,464930
2020-07-08,19,53,59,477646
2020-07-08,19,53,59,490436
2020-07-08,19,53,59,507104
2020-07-08,19,53,59,519658
2020-07-08,19,53,59,528714
2020-07-08,19,53,59,541062
2020-07-08,19,53,59,550108
2020-07-08,19,53,59,562527
2020-07-08,19,53,59,570491
2020-07-08,19,53,59,582922
2020-07-08,19,53,59,589719
2020-07-08,19,53,59,602270
2020-07-08,19,53,59,614600
2020-07-08,19,53,59,627020
2020-07-08,19,53,59,635121
2020-07-08,19,53,59,648230
2020-07-08,19,53,59,662994
2020-07-08,19,53,59,675848
2020-07-08,19,53,59,696309
2020-07-08,19,53,59,708007
2020-07-08,19,53,59,725363
2020-07-08,19,53,59,737984
2020-07-08,19,53,59,748208
2020-07-08,19,53,59,760278
2020-07-08,19,53,59,772645
2020-07-08,19,53,59,785020
2020-07-08,19,53,59,797440
2020-07-08,19,53,59,809770
2020-07-08,19,53,59,822260
2020-07-08,19,53,59,834492
2020-07-08,19,53,59,846825
2020-07-08,19,53,59,859366
2020-07-08,19,53,59,871694
2020-07-08,19,53,59,884035
2020-07-08,19,53,59,892169
2020-07-08,19,53,59,904529
2020-07-08,19,53,59,916940
2020-07-08,19,53,59,929440
2020-07-08,19,53,59,941915
2020-07-08,19,53,59,954359
2020-07-08,19,53,59,966846
2020-07-08,19,53,59,979261
2020-07-08,19,53,59,991585
2020-07-08,19,54,0,4008
2020-07-08,19,54,0,10755
2020-07-08,19,54,0,23071
2020-07-08,19,54,0,32119
2020-07-08,19,54,0,44583
2020-07-08,19,54,0,51592
2020-07-08,19,54,0,63951
2020-07-08,19,54,0,71103
2020-07-08,19,54,0,83604
2020-07-08,19,54,0,95957
2020-07-08,19,54,0,108432
2020-07-08,19,54,0,120756
2020-07-08,19,54,0,133255
2020-07-08,19,54,0,145699
2020-07-08,19,54,0,158019
2020-07-08,19,54,0,165486
2020-07-08,19,54,0,177907
2020-07-08,19,54,0,190383
2020-07-08,19,54,0,202727
2020-07-08,19,54,0,215128
2020-07-08,19,54,0,227428
2020-07-08,19,54,0,239932
2020-07-08,19,54,0,252392
2020-07-08,19,54,0,264858
2020-07-08,19,54,0,277230
2020-07-08,19,54,0,283975
2020-07-08,19,54,0,296567
2020-07-08,19,54,0,303435
2020-07-08,19,54,0,315835
2020-07-08,19,54,0,324758
2020-07-08,19,54,0,337138
2020-07-08,19,54,0,349654
2020-07-08,19,54,0,362137
2020-07-08,19,54,0,374613
2020-07-08,19,54,0,386958
2020-07-08,19,54,0,394250
2020-07-08,19,54,0,406714
2020-07-08,19,54,0,419047
2020-07-08,19,54,0,431352
2020-07-08,19,54,0,443680
2020-07-08,19,54,0,456009
2020-07-08,19,54,0,468330
2020-07-08,19,54,0,480679
2020-07-08,19,54,0,488124
2020-07-08,19,54,0,500578
2020-07-08,19,54,0,507604
2020-07-08,19,54,0,520068
2020-07-08,19,54,0,526906
2020-07-08,19,54,0,540272
2020-07-08,19,54,0,571986
2020-07-08,19,54,0,584312
2020-07-08,19,54,0,593781
2020-07-08,19,54,0,606151
2020-07-08,19,54,0,617430
2020-07-08,19,54,0,629848
2020-07-08,19,54,0,638120
2020-07-08,19,54,0,651015
2020-07-08,19,54,0,670104
2020-07-08,19,54,0,682825
2020-07-08,19,54,0,707902
2020-07-08,19,54,0,720368
2020-07-08,19,54,0,736517
2020-07-08,19,54,0,748755
2020-07-08,19,54,0,759456
2020-07-08,19,54,0,771773
2020-07-08,19,54,0,784762
2020-07-08,19,54,0,797311
2020-07-08,19,54,0,811422
2020-07-08,19,54,0,823875
2020-07-08,19,54,0,836337
2020-07-08,19,54,0,848990
2020-07-08,19,54,0,861016
2020-07-08,19,54,0,873398
2020-07-08,19,54,0,884774
2020-07-08,19,54,0,897105
2020-07-08,19,54,0,909151
2020-07-08,19,54,0,921503
2020-07-08,19,54,0,933675
2020-07-08,19,54,0,946087
2020-07-08,19,54,0,961128
2020-07-08,19,54,0,973511
2020-07-08,19,54,0,985350
2020-07-08,19,54,0,997875
2020-07-08,19,54,1,9240
2020-07-08,19,54,1,21727
2020-07-08,19,54,1,33541
2020-07-08,19,54,1,46015
2020-07-08,19,54,1,56663
2020-07-08,19,54,1,69234
2020-07-08,19,54,1,83479
2020-07-08,19,54,1,95778
2020-07-08,19,54,1,105918
2020-07-08,19,54,1,118370
2020-07-08,19,54,1,130125
2020-07-08,19,54,1,142520
2020-07-08,19,54,1,157608
2020-07-08,19,54,1,170019
2020-07-08,19,54,1,180494
2020-07-08,19,54,1,192868
2020-07-08,19,54,1,203260
2020-07-08,19,54,1,215617
2020-07-08,19,54,1,226006
2020-07-08,19,54,1,238420
2020-07-08,19,54,1,247282
2020-07-08,19,54,1,259642
2020-07-08,19,54,1,267715
2020-07-08,19,54,1,280117
2020-07-08,19,54,1,288434
2020-07-08,19,54,1,300858
2020-07-08,19,54,1,309547
2020-07-08,19,54,1,321990
2020-07-08,19,54,1,331768
2020-07-08,19,54,1,344124
2020-07-08,19,54,1,354453
2020-07-08,19,54,1,366860
2020-07-08,19,54,1,376364
2020-07-08,19,54,1,388746
2020-07-08,19,54,1,396637
2020-07-08,19,54,1,409064
2020-07-08,19,54,1,416437
2020-07-08,19,54,1,428752
2020-07-08,19,54,1,435445
2020-07-08,19,54,1,447798
2020-07-08,19,54,1,461014
2020-07-08,19,54,1,473385
2020-07-08,19,54,1,494329
2020-07-08,19,54,1,506979
2020-07-08,19,54,1,531639
2020-07-08,19,54,1,544530
2020-07-08,19,54,1,571588
2020-07-08,19,54,1,584108
2020-07-08,19,54,1,597823
2020-07-08,19,54,1,610334
2020-07-08,19,54,1,622541
2020-07-08,19,54,1,635382
2020-07-08,19,54,1,648266
2020-07-08,19,54,1,660958
2020-07-08,19,54,1,677203
2020-07-08,19,54,1,689696
2020-07-08,19,54,1,701763
2020-07-08,19,54,1,714216
2020-07-08,19,54,1,726901
2020-07-08,19,54,1,739377
