Dia,Hora,Minuto,Segundo,Microsegundo,presion,flujo
2020-09-30,12,26,52,14084,-1.5,6.8
2020-09-30,12,26,52,70013,-1.6,6.7
2020-09-30,12,26,52,117686,-1.5,6.5
2020-09-30,12,26,52,174325,-1.4,6.5
2020-09-30,12,26,52,219190,-1.3,6.4
2020-09-30,12,26,52,275582,-1.1,5.9
2020-09-30,12,26,52,320979,-1.1,5.8
2020-09-30,12,26,52,373014,-1.2,5.8
2020-09-30,12,26,52,422219,-0.9,5.5
2020-09-30,12,26,52,478164,-0.7,5.1
2020-09-30,12,26,52,525094,-0.6,5.1
2020-09-30,12,26,52,577038,-0.6,5.0
2020-09-30,12,26,52,625321,-0.2,5.3
2020-09-30,12,26,52,681638,0.3,5.0
2020-09-30,12,26,52,727995,8.8,6.1
2020-09-30,12,26,52,774503,11.5,7.6
2020-09-30,12,26,52,819412,14.2,9.5
2020-09-30,12,26,52,873066,15.4,11.5
2020-09-30,12,26,52,919553,16.5,14.0
2020-09-30,12,26,52,966315,18.2,16.8
2020-09-30,12,26,53,12326,20.1,19.1
2020-09-30,12,26,53,57809,21.8,21.7
2020-09-30,12,26,53,105590,21.8,24.3
2020-09-30,12,26,53,158663,21.8,27.5
2020-09-30,12,26,53,214676,26.6,30.7
2020-09-30,12,26,53,270463,28.9,34.9
2020-09-30,12,26,53,322609,28.9,38.5
2020-09-30,12,26,53,372524,32.2,42.4
2020-09-30,12,26,53,418029,32.2,45.1
2020-09-30,12,26,53,463660,32.2,48.3
2020-09-30,12,26,53,510841,32.1,51.2
2020-09-30,12,26,53,560518,28.2,53.2
2020-09-30,12,26,53,607379,21.4,55.2
2020-09-30,12,26,53,655902,13.9,56.0
2020-09-30,12,26,53,701796,4.4,56.1
2020-09-30,12,26,53,747686,-8.9,54.7
2020-09-30,12,26,53,794106,-15.6,53.1
2020-09-30,12,26,53,840423,-15.6,51.2
2020-09-30,12,26,53,897215,-15.6,47.0
2020-09-30,12,26,53,953574,-36.7,42.1
2020-09-30,12,26,53,999932,-33.9,38.5
2020-09-30,12,26,54,45240,-30.8,35.4
2020-09-30,12,26,54,93413,-28.6,32.5
2020-09-30,12,26,54,139796,-26.4,29.4
2020-09-30,12,26,54,186446,-24.2,26.6
2020-09-30,12,26,54,241785,-22.0,24.3
2020-09-30,12,26,54,297140,-20.0,24.3
2020-09-30,12,26,54,342817,-17.2,19.1
2020-09-30,12,26,54,391517,-15.3,17.5
2020-09-30,12,26,54,448030,-12.8,16.1
2020-09-30,12,26,54,495149,-9.6,14.4
2020-09-30,12,26,54,542285,-7.8,13.5
2020-09-30,12,26,54,589861,-7.8,13.1
2020-09-30,12,26,54,635523,-5.1,13.1
2020-09-30,12,26,54,680349,-5.1,11.8
2020-09-30,12,26,54,736999,-4.6,11.5
2020-09-30,12,26,54,785021,-3.8,11.5
2020-09-30,12,26,54,839014,-3.2,10.4
2020-09-30,12,26,54,890570,-3.1,9.8
2020-09-30,12,26,54,947149,-3.1,9.4
2020-09-30,12,26,55,3949,-2.7,9.3
2020-09-30,12,26,55,50073,-2.4,8.6
2020-09-30,12,26,55,106480,-2.5,8.5
2020-09-30,12,26,55,156295,-2.3,8.1
2020-09-30,12,26,55,212535,-1.6,7.9
2020-09-30,12,26,55,258929,-1.9,7.5
2020-09-30,12,26,55,306199,-1.9,7.3
2020-09-30,12,26,55,352170,-1.7,7.1
2020-09-30,12,26,55,397751,-1.7,6.9
2020-09-30,12,26,55,454453,-1.8,6.8
2020-09-30,12,26,55,511182,-1.1,6.8
2020-09-30,12,26,55,557881,-0.9,6.2
2020-09-30,12,26,55,607291,-1.4,6.0
2020-09-30,12,26,55,657146,-0.8,6.0
2020-09-30,12,26,55,702794,-1.3,6.0
2020-09-30,12,26,55,758173,-0.9,6.0
2020-09-30,12,26,55,806638,-0.6,5.4
2020-09-30,12,26,55,856135,-1.0,5.1
2020-09-30,12,26,55,903601,-0.9,5.2
2020-09-30,12,26,55,948847,-0.9,5.0
2020-09-30,12,26,55,994474,-0.1,5.1
2020-09-30,12,26,56,40537,0.4,5.3
2020-09-30,12,26,56,97078,9.1,5.3
2020-09-30,12,26,56,141856,11.9,8.7
2020-09-30,12,26,56,190388,14.3,9.9
2020-09-30,12,26,56,236333,16.0,12.1
2020-09-30,12,26,56,292487,17.1,14.6
2020-09-30,12,26,56,339959,19.2,17.8
2020-09-30,12,26,56,385812,20.5,20.2
2020-09-30,12,26,56,432414,21.9,22.6
2020-09-30,12,26,56,477380,23.3,25.4
2020-09-30,12,26,56,523934,25.2,28.5
2020-09-30,12,26,56,575709,27.3,31.3
2020-09-30,12,26,56,623509,28.8,35.0
2020-09-30,12,26,56,670200,30.3,38.4
2020-09-30,12,26,56,719029,32.4,41.6
2020-09-30,12,26,56,764210,33.2,44.4
2020-09-30,12,26,56,811199,33.2,47.8
2020-09-30,12,26,56,860997,32.8,50.7
2020-09-30,12,26,56,906949,28.3,53.1
2020-09-30,12,26,56,956346,28.3,54.9
2020-09-30,12,26,57,8755,15.4,56.0
2020-09-30,12,26,57,56779,5.2,56.0
2020-09-30,12,26,57,102312,-7.7,55.2
2020-09-30,12,26,57,147733,-17.0,55.2
2020-09-30,12,26,57,194230,-21.2,55.2
2020-09-30,12,26,57,240124,-50.3,46.8
2020-09-30,12,26,57,287590,-35.4,43.3
2020-09-30,12,26,57,339265,-35.9,40.2
2020-09-30,12,26,57,389936,-35.9,36.7
2020-09-30,12,26,57,438365,-29.1,33.5
2020-09-30,12,26,57,483762,-27.0,30.4
2020-09-30,12,26,57,529764,-25.3,27.6
2020-09-30,12,26,57,576024,-23.0,25.1
2020-09-30,12,26,57,623560,-20.8,22.6
2020-09-30,12,26,57,670220,-18.6,20.4
2020-09-30,12,26,57,717037,-16.7,18.3
2020-09-30,12,26,57,763879,-14.3,16.9
2020-09-30,12,26,57,811444,-12.1,15.7
2020-09-30,12,26,57,858345,-9.8,14.2
2020-09-30,12,26,57,907850,-7.9,13.5
2020-09-30,12,26,57,956233,-5.7,12.9
2020-09-30,12,26,58,3476,-5.6,12.2
2020-09-30,12,26,58,50546,-4.9,11.7
2020-09-30,12,26,58,100231,-4.4,11.3
2020-09-30,12,26,58,156909,-4.4,10.8
2020-09-30,12,26,58,203620,-3.2,10.3
2020-09-30,12,26,58,252064,-3.3,10.1
2020-09-30,12,26,58,308787,-3.3,9.4
2020-09-30,12,26,58,353617,-2.5,9.1
2020-09-30,12,26,58,399737,-2.7,9.3
2020-09-30,12,26,58,447030,-2.3,8.5
2020-09-30,12,26,58,494929,-2.2,8.1
2020-09-30,12,26,58,541832,-2.2,8.2
2020-09-30,12,26,58,589918,-2.1,7.6
2020-09-30,12,26,58,638251,-1.5,7.3
2020-09-30,12,26,58,682872,-1.8,7.5
2020-09-30,12,26,58,739193,-1.8,6.9
2020-09-30,12,26,58,795902,-1.1,7.1
2020-09-30,12,26,58,842303,-1.4,6.6
2020-09-30,12,26,58,890963,-1.6,6.5
2020-09-30,12,26,58,935762,-1.2,6.1
2020-09-30,12,26,58,980447,-1.3,6.2
2020-09-30,12,26,59,25108,-1.1,5.9
2020-09-30,12,26,59,73385,-0.6,5.9
2020-09-30,12,26,59,122111,-1.1,5.5
2020-09-30,12,26,59,170344,-0.7,5.6
2020-09-30,12,26,59,218617,-0.9,5.3
2020-09-30,12,26,59,264669,-1.3,5.0
2020-09-30,12,26,59,315042,-0.6,5.2
2020-09-30,12,26,59,361742,-0.2,5.1
2020-09-30,12,26,59,408519,-0.2,5.3
2020-09-30,12,26,59,459081,9.7,6.7
2020-09-30,12,26,59,505195,11.9,8.2
2020-09-30,12,26,59,561462,14.3,10.5
2020-09-30,12,26,59,613948,16.1,13.0
2020-09-30,12,26,59,659166,18.0,15.4
2020-09-30,12,26,59,707623,19.7,18.0
2020-09-30,12,26,59,752798,20.4,20.3
2020-09-30,12,26,59,798136,22.1,23.2
2020-09-30,12,26,59,849804,23.6,26.2
2020-09-30,12,26,59,905952,25.6,26.2
2020-09-30,12,26,59,953936,27.8,33.2
2020-09-30,12,27,0,3294,29.5,36.2
2020-09-30,12,27,0,49826,31.2,40.0
2020-09-30,12,27,0,94820,31.2,43.0
2020-09-30,12,27,0,141736,32.6,43.0
2020-09-30,12,27,0,190674,33.7,49.1
2020-09-30,12,27,0,239112,30.7,51.7
2020-09-30,12,27,0,284465,27.0,53.8
2020-09-30,12,27,0,339068,20.2,55.6
2020-09-30,12,27,0,390502,11.5,56.4
2020-09-30,12,27,0,437075,-0.9,55.9
2020-09-30,12,27,0,484488,-16.1,53.8
2020-09-30,12,27,0,534947,-9.9,52.5
2020-09-30,12,27,0,580827,-46.0,48.5
2020-09-30,12,27,0,625408,-38.7,44.5
2020-09-30,12,27,0,674456,-36.7,41.3
2020-09-30,12,27,0,720310,-33.4,38.0
2020-09-30,12,27,0,767772,-29.8,34.7
2020-09-30,12,27,0,818675,-28.6,34.7
2020-09-30,12,27,0,865192,-26.4,29.0
2020-09-30,12,27,0,912202,-24.3,26.2
2020-09-30,12,27,0,960029,-21.6,23.8
2020-09-30,12,27,1,7460,-19.3,21.7
2020-09-30,12,27,1,53618,-17.1,19.6
2020-09-30,12,27,1,104048,-15.0,17.5
2020-09-30,12,27,1,150011,-13.1,16.1
2020-09-30,12,27,1,195284,-11.1,14.8
2020-09-30,12,27,1,242811,-8.4,13.8
2020-09-30,12,27,1,290895,-6.4,13.1
2020-09-30,12,27,1,336352,-5.8,12.4
2020-09-30,12,27,1,391513,-5.0,12.0
2020-09-30,12,27,1,436040,-4.8,11.3
2020-09-30,12,27,1,492144,-4.3,11.3
2020-09-30,12,27,1,542223,-3.9,10.3
2020-09-30,12,27,1,589907,-3.7,10.1
2020-09-30,12,27,1,637136,-3.3,9.6
2020-09-30,12,27,1,686899,-3.1,9.5
2020-09-30,12,27,1,732801,-3.1,8.8
2020-09-30,12,27,1,777821,-2.6,8.4
2020-09-30,12,27,1,825060,-2.0,8.2
2020-09-30,12,27,1,873771,-2.3,8.2
2020-09-30,12,27,1,920071,-2.1,7.9
2020-09-30,12,27,1,968404,-2.0,7.4
2020-09-30,12,27,2,13800,-1.8,7.2
2020-09-30,12,27,2,70096,-1.8,7.3
2020-09-30,12,27,2,118937,-1.4,6.6
2020-09-30,12,27,2,163849,-1.8,6.4
2020-09-30,12,27,2,212210,-1.6,6.3
2020-09-30,12,27,2,258470,-1.6,6.0
2020-09-30,12,27,2,307234,-1.5,5.9
2020-09-30,12,27,2,354849,-1.3,5.9
2020-09-30,12,27,2,400061,-1.2,5.6
2020-09-30,12,27,2,447140,-1.1,5.5
2020-09-30,12,27,2,492551,-1.2,5.1
2020-09-30,12,27,2,541983,-0.7,5.1
2020-09-30,12,27,2,588181,-0.7,5.0
2020-09-30,12,27,2,638654,-0.3,5.1
2020-09-30,12,27,2,683257,-0.3,4.7
2020-09-30,12,27,2,732505,0.0,4.7
2020-09-30,12,27,2,782471,5.2,4.7
2020-09-30,12,27,2,832787,10.3,6.8
2020-09-30,12,27,2,888540,13.2,8.7
2020-09-30,12,27,2,939246,15.2,11.0
2020-09-30,12,27,2,991061,16.7,13.8
2020-09-30,12,27,3,44339,18.5,16.5
2020-09-30,12,27,3,92714,19.9,18.9
2020-09-30,12,27,3,143478,21.6,21.9
2020-09-30,12,27,3,194265,23.5,25.1
2020-09-30,12,27,3,243553,24.9,28.3
2020-09-30,12,27,3,293571,26.8,31.4
2020-09-30,12,27,3,339584,29.4,35.0
2020-09-30,12,27,3,386879,30.6,38.5
2020-09-30,12,27,3,436305,31.9,41.4
2020-09-30,12,27,3,488693,31.9,44.5
2020-09-30,12,27,3,537881,32.7,48.0
2020-09-30,12,27,3,587972,32.1,50.9
2020-09-30,12,27,3,638799,28.0,53.5
2020-09-30,12,27,3,687027,21.8,55.3
2020-09-30,12,27,3,737990,13.2,55.9
2020-09-30,12,27,3,787844,3.3,56.2
2020-09-30,12,27,3,838279,-13.1,54.3
2020-09-30,12,27,3,886468,-10.4,52.9
2020-09-30,12,27,3,937220,-43.6,48.5
2020-09-30,12,27,3,986926,-39.8,44.7
2020-09-30,12,27,4,37023,-39.8,41.2
2020-09-30,12,27,4,87752,-32.5,37.4
2020-09-30,12,27,4,132450,-29.5,34.4
2020-09-30,12,27,4,181569,-27.8,31.3
2020-09-30,12,27,4,233740,-25.9,28.6
2020-09-30,12,27,4,284377,-23.2,25.6
2020-09-30,12,27,4,334801,-21.1,23.5
2020-09-30,12,27,4,386521,-19.0,20.6
2020-09-30,12,27,4,437132,-19.0,18.6
2020-09-30,12,27,4,487586,-14.4,16.7
2020-09-30,12,27,4,537857,-12.2,15.2
2020-09-30,12,27,4,586838,-9.1,14.2
2020-09-30,12,27,4,639226,-7.1,13.3
2020-09-30,12,27,4,691633,-5.4,12.9
2020-09-30,12,27,4,743601,-4.9,11.9
2020-09-30,12,27,4,795587,-4.7,11.5
2020-09-30,12,27,4,841012,-4.4,10.9
2020-09-30,12,27,4,891319,-4.0,10.6
2020-09-30,12,27,4,936727,-4.0,10.1
2020-09-30,12,27,4,986055,-3.5,10.1
2020-09-30,12,27,5,36539,-2.8,9.4
2020-09-30,12,27,5,87197,-2.8,9.3
2020-09-30,12,27,5,136934,-2.2,8.7
2020-09-30,12,27,5,189812,-2.8,8.4
2020-09-30,12,27,5,240522,-2.3,8.2
2020-09-30,12,27,5,288720,-2.3,7.9
2020-09-30,12,27,5,336935,-1.9,7.7
2020-09-30,12,27,5,386675,-1.4,7.3
2020-09-30,12,27,5,437596,-1.9,6.7
2020-09-30,12,27,5,486752,-1.2,6.8
2020-09-30,12,27,5,537587,-1.4,7.0
2020-09-30,12,27,5,594224,-1.1,6.3
2020-09-30,12,27,5,645907,-1.3,6.4
2020-09-30,12,27,5,697009,-1.2,6.1
2020-09-30,12,27,5,748200,-1.2,5.7
2020-09-30,12,27,5,797829,-1.1,5.7
2020-09-30,12,27,5,843438,-1.1,5.5
2020-09-30,12,27,5,891528,-0.8,5.3
2020-09-30,12,27,5,937153,-0.9,5.3
2020-09-30,12,27,5,986030,-0.9,5.0
2020-09-30,12,27,6,37492,-0.4,5.3
2020-09-30,12,27,6,93385,-0.4,5.3
2020-09-30,12,27,6,143137,3.8,5.6
2020-09-30,12,27,6,192718,10.4,6.9
2020-09-30,12,27,6,243088,13.4,9.1
2020-09-30,12,27,6,292351,14.8,11.0
2020-09-30,12,27,6,338761,16.5,13.6
2020-09-30,12,27,6,387332,17.9,16.0
2020-09-30,12,27,6,436795,19.6,18.9
2020-09-30,12,27,6,488553,21.1,21.3
2020-09-30,12,27,6,537862,22.8,24.4
2020-09-30,12,27,6,587664,24.5,27.5
2020-09-30,12,27,6,637778,26.7,30.9
2020-09-30,12,27,6,689819,28.3,30.9
2020-09-30,12,27,6,739789,30.2,38.0
2020-09-30,12,27,6,791094,31.9,40.9
2020-09-30,12,27,6,843262,32.7,44.5
2020-09-30,12,27,6,895834,32.7,48.2
2020-09-30,12,27,6,946048,32.2,51.3
2020-09-30,12,27,6,996094,27.5,53.5
2020-09-30,12,27,7,49369,21.0,55.1
2020-09-30,12,27,7,97845,12.1,56.1
2020-09-30,12,27,7,149116,2.4,55.8
2020-09-30,12,27,7,199648,-14.2,54.0
2020-09-30,12,27,7,248776,-9.5,52.8
2020-09-30,12,27,7,298200,-9.5,48.6
2020-09-30,12,27,7,343472,-38.7,44.4
2020-09-30,12,27,7,391729,-38.7,41.4
2020-09-30,12,27,7,444233,-33.4,37.7
2020-09-30,12,27,7,492503,-29.6,34.7
2020-09-30,12,27,7,541409,-27.6,34.7
2020-09-30,12,27,7,590161,-26.3,34.7
2020-09-30,12,27,7,639751,-23.6,25.9
2020-09-30,12,27,7,690354,-21.4,23.4
2020-09-30,12,27,7,742439,-19.0,20.7
2020-09-30,12,27,7,793207,-16.6,18.7
2020-09-30,12,27,7,844030,-14.4,16.9
2020-09-30,12,27,7,893411,-11.7,15.0
2020-09-30,12,27,7,950100,-9.3,14.0
2020-09-30,12,27,8,2351,-6.3,13.2
2020-09-30,12,27,8,53190,-5.4,12.6
2020-09-30,12,27,8,104032,-5.1,11.9
2020-09-30,12,27,8,153026,-4.4,11.4
2020-09-30,12,27,8,203329,-4.3,10.7
2020-09-30,12,27,8,248787,-3.7,10.3
2020-09-30,12,27,8,298776,-3.3,10.2
2020-09-30,12,27,8,347749,-3.2,9.6
2020-09-30,12,27,8,404387,-3.4,9.3
2020-09-30,12,27,8,454246,-2.5,8.9
2020-09-30,12,27,8,504051,-2.6,8.7
2020-09-30,12,27,8,548799,-2.4,8.7
2020-09-30,12,27,8,598622,-2.0,8.0
2020-09-30,12,27,8,646683,-2.1,8.0
2020-09-30,12,27,8,695891,-2.0,7.6
2020-09-30,12,27,8,747380,-1.5,7.2
2020-09-30,12,27,8,797619,-1.3,7.1
2020-09-30,12,27,8,848355,-1.3,6.5
2020-09-30,12,27,8,905074,-1.4,6.5
2020-09-30,12,27,8,952720,-1.4,6.3
2020-09-30,12,27,9,3386,-1.5,6.2
2020-09-30,12,27,9,54098,-1.2,6.0
2020-09-30,12,27,9,102878,-1.2,5.8
2020-09-30,12,27,9,153335,-1.1,5.8
2020-09-30,12,27,9,202542,-1.1,5.6
2020-09-30,12,27,9,253095,-0.9,5.4
2020-09-30,12,27,9,302405,-0.9,5.1
2020-09-30,12,27,9,355813,-0.9,5.3
2020-09-30,12,27,9,403845,-0.4,5.1
2020-09-30,12,27,9,453158,-0.5,5.2
2020-09-30,12,27,9,498982,4.7,5.9
2020-09-30,12,27,9,549793,10.4,6.9
2020-09-30,12,27,9,601488,13.9,9.0
2020-09-30,12,27,9,652182,13.9,10.9
2020-09-30,12,27,9,700461,17.0,13.5
2020-09-30,12,27,9,746984,17.0,15.8
2020-09-30,12,27,9,798701,19.9,18.4
2020-09-30,12,27,9,848621,21.5,21.3
2020-09-30,12,27,9,904421,21.5,24.3
2020-09-30,12,27,9,953397,25.0,28.3
2020-09-30,12,27,10,5017,26.6,31.4
2020-09-30,12,27,10,54328,28.8,34.8
2020-09-30,12,27,10,103426,30.3,37.9
2020-09-30,12,27,10,149979,31.6,41.9
2020-09-30,12,27,10,201394,32.7,44.8
2020-09-30,12,27,10,251484,33.0,47.9
2020-09-30,12,27,10,301921,31.8,51.2
2020-09-30,12,27,10,353471,27.5,53.6
2020-09-30,12,27,10,404604,21.6,55.6
2020-09-30,12,27,10,453028,13.1,55.6
2020-09-30,12,27,10,504219,2.8,56.0
2020-09-30,12,27,10,549808,-13.5,54.2
2020-09-30,12,27,10,601621,-10.2,52.9
2020-09-30,12,27,10,651507,-38.8,49.3
2020-09-30,12,27,10,705737,-39.7,44.9
2020-09-30,12,27,10,756111,-35.6,44.9
2020-09-30,12,27,10,807340,-33.9,37.4
2020-09-30,12,27,10,857045,-29.9,34.3
2020-09-30,12,27,10,904429,-27.2,31.0
2020-09-30,12,27,10,956373,-25.8,28.1
2020-09-30,12,27,11,6102,-23.0,25.9
2020-09-30,12,27,11,56990,-21.3,22.8
2020-09-30,12,27,11,101499,-18.8,20.5
2020-09-30,12,27,11,150569,-16.2,18.8
2020-09-30,12,27,11,201550,-14.3,16.9
2020-09-30,12,27,11,250416,-12.0,15.4
2020-09-30,12,27,11,301150,-9.8,14.3
2020-09-30,12,27,11,346422,-9.8,13.2
2020-09-30,12,27,11,395948,-5.7,12.7
2020-09-30,12,27,11,444837,-5.4,12.0
2020-09-30,12,27,11,491016,-4.8,11.6
2020-09-30,12,27,11,539429,-4.2,11.2
2020-09-30,12,27,11,590101,-3.7,10.8
2020-09-30,12,27,11,646233,-3.9,10.2
2020-09-30,12,27,11,695828,-3.5,10.0
2020-09-30,12,27,11,744715,-2.8,9.4
2020-09-30,12,27,11,791650,-2.8,9.3
2020-09-30,12,27,11,838169,-2.8,8.6
2020-09-30,12,27,11,889024,-2.8,8.4
2020-09-30,12,27,11,939466,-2.2,7.9
2020-09-30,12,27,11,995167,-1.8,7.9
2020-09-30,12,27,12,44711,-1.9,7.8
2020-09-30,12,27,12,95190,-1.8,7.4
2020-09-30,12,27,12,144596,-1.3,7.2
2020-09-30,12,27,12,194683,-1.7,6.5
2020-09-30,12,27,12,250685,-1.5,6.5
2020-09-30,12,27,12,301443,-1.4,6.3
2020-09-30,12,27,12,354850,-1.3,6.2
2020-09-30,12,27,12,406002,-0.8,6.0
2020-09-30,12,27,12,455350,-0.8,5.7
2020-09-30,12,27,12,505655,-1.2,5.7
2020-09-30,12,27,12,556578,-1.1,5.5
2020-09-30,12,27,12,610434,-0.9,5.4
2020-09-30,12,27,12,659472,-1.3,5.1
2020-09-30,12,27,12,709428,-0.9,5.0
2020-09-30,12,27,12,759474,0.0,4.9
2020-09-30,12,27,12,810540,0.0,4.9
2020-09-30,12,27,12,860253,5.8,6.0
2020-09-30,12,27,12,909241,10.6,7.3
2020-09-30,12,27,12,955082,13.1,8.7
2020-09-30,12,27,13,5779,15.1,10.8
2020-09-30,12,27,13,56846,17.2,13.6
2020-09-30,12,27,13,108231,18.1,15.4
2020-09-30,12,27,13,158582,19.6,18.8
2020-09-30,12,27,13,208544,21.6,21.6
2020-09-30,12,27,13,259560,22.8,24.5
2020-09-30,12,27,13,308517,24.9,27.8
2020-09-30,12,27,13,361853,26.6,31.0
2020-09-30,12,27,13,411556,29.0,34.5
2020-09-30,12,27,13,467703,30.7,34.5
2020-09-30,12,27,13,518972,31.9,42.1
2020-09-30,12,27,13,571572,32.7,45.7
2020-09-30,12,27,13,619111,33.2,48.9
2020-09-30,12,27,13,670497,31.2,51.4
2020-09-30,12,27,13,720575,27.3,53.6
2020-09-30,12,27,13,775946,20.0,55.4
2020-09-30,12,27,13,826600,10.7,56.1
2020-09-30,12,27,13,872924,-1.7,56.1
2020-09-30,12,27,13,921896,-17.6,56.1
2020-09-30,12,27,13,973204,-10.1,52.5
2020-09-30,12,27,14,28755,-49.9,47.3
2020-09-30,12,27,14,77732,-36.1,47.3
2020-09-30,12,27,14,123137,-35.1,39.6
2020-09-30,12,27,14,171285,-32.9,39.6
2020-09-30,12,27,14,223358,-28.8,33.3
2020-09-30,12,27,14,274398,-27.6,30.5
2020-09-30,12,27,14,326272,-25.6,27.2
2020-09-30,12,27,14,372986,-25.6,24.9
2020-09-30,12,27,14,421961,-25.6,22.8
2020-09-30,12,27,14,472378,-17.9,20.0
2020-09-30,12,27,14,519337,-15.9,18.2
2020-09-30,12,27,14,572096,-13.8,16.4
2020-09-30,12,27,14,621321,-11.1,14.8
2020-09-30,12,27,14,675985,-9.0,13.9
2020-09-30,12,27,14,726056,-6.1,13.1
2020-09-30,12,27,14,770849,-5.6,12.3
2020-09-30,12,27,14,819839,-5.6,11.9
2020-09-30,12,27,14,872526,-4.6,11.4
2020-09-30,12,27,14,921440,-4.5,11.2
2020-09-30,12,27,14,970292,-3.9,10.5
2020-09-30,12,27,15,20332,-3.2,10.1
2020-09-30,12,27,15,70289,-3.4,9.6
2020-09-30,12,27,15,119536,-3.4,9.4
2020-09-30,12,27,15,165837,-2.8,9.0
2020-09-30,12,27,15,216846,-2.4,8.6
2020-09-30,12,27,15,266177,-2.4,8.6
2020-09-30,12,27,15,318546,-2.3,8.4
2020-09-30,12,27,15,372477,-2.2,7.6
2020-09-30,12,27,15,423686,-2.1,7.4
2020-09-30,12,27,15,475660,-1.8,7.1
2020-09-30,12,27,15,524792,-1.6,7.0
2020-09-30,12,27,15,576157,-1.5,7.0
2020-09-30,12,27,15,621702,-1.1,6.5
2020-09-30,12,27,15,673074,-1.5,6.3
2020-09-30,12,27,15,723059,-1.6,6.1
2020-09-30,12,27,15,772222,-1.6,5.9
2020-09-30,12,27,15,819426,-0.8,5.7
2020-09-30,12,27,15,872502,-1.0,5.6
2020-09-30,12,27,15,921619,-1.1,5.3
2020-09-30,12,27,15,973490,-1.2,5.3
2020-09-30,12,27,16,21462,-1.2,5.2
2020-09-30,12,27,16,67486,-0.6,4.9
2020-09-30,12,27,16,116945,-0.2,4.9
2020-09-30,12,27,16,162095,-0.2,4.9
2020-09-30,12,27,16,217356,-0.2,5.4
2020-09-30,12,27,16,266416,10.4,7.3
2020-09-30,12,27,16,316603,13.4,7.3
2020-09-30,12,27,16,372477,14.8,11.2
2020-09-30,12,27,16,421593,14.8,13.5
2020-09-30,12,27,16,473166,18.9,16.4
2020-09-30,12,27,16,525381,20.3,18.9
2020-09-30,12,27,16,572209,21.7,22.1
2020-09-30,12,27,16,622163,23.7,24.9
2020-09-30,12,27,16,673179,24.8,28.1
2020-09-30,12,27,16,723123,26.9,31.5
2020-09-30,12,27,16,768328,28.7,34.9
2020-09-30,12,27,16,816139,28.7,37.9
2020-09-30,12,27,16,866606,31.5,41.3
2020-09-30,12,27,16,922304,32.9,44.5
2020-09-30,12,27,16,972377,32.5,48.3
2020-09-30,12,27,17,22870,32.2,51.3
2020-09-30,12,27,17,72164,27.0,53.6
2020-09-30,12,27,17,117038,21.6,55.3
2020-09-30,12,27,17,167740,13.3,56.2
2020-09-30,12,27,17,220423,2.8,55.8
2020-09-30,12,27,17,272430,-11.7,54.4
2020-09-30,12,27,17,322239,-9.6,52.9
2020-09-30,12,27,17,367449,-9.6,48.5
2020-09-30,12,27,17,423065,-41.0,44.7
2020-09-30,12,27,17,475608,-35.9,40.5
2020-09-30,12,27,17,526927,-33.6,37.5
2020-09-30,12,27,17,576556,-28.9,33.8
2020-09-30,12,27,17,626099,-27.6,31.1
2020-09-30,12,27,17,671868,-25.4,28.1
2020-09-30,12,27,17,723208,-23.1,25.4
2020-09-30,12,27,17,771967,-20.7,25.4
2020-09-30,12,27,17,822152,-18.6,20.7
2020-09-30,12,27,17,872103,-16.4,18.8
2020-09-30,12,27,17,922142,-13.5,16.6
2020-09-30,12,27,17,972847,-11.8,15.5
2020-09-30,12,27,18,28794,-9.0,14.2
2020-09-30,12,27,18,73551,-6.3,13.4
2020-09-30,12,27,18,121835,-6.3,12.8
2020-09-30,12,27,18,178604,-5.1,11.9
2020-09-30,12,27,18,234349,-5.0,11.6
2020-09-30,12,27,18,283161,-3.7,11.6
2020-09-30,12,27,18,336030,-3.7,10.4
2020-09-30,12,27,18,389157,-3.2,9.9
2020-09-30,12,27,18,440524,-3.0,9.7
2020-09-30,12,27,18,495392,-2.7,9.7
2020-09-30,12,27,18,540449,-2.6,8.7
2020-09-30,12,27,18,593540,-2.7,8.7
2020-09-30,12,27,18,639400,-2.2,8.0
2020-09-30,12,27,18,688521,-2.1,8.2
2020-09-30,12,27,18,736090,-2.1,7.8
2020-09-30,12,27,18,792381,-1.5,7.4
2020-09-30,12,27,18,847999,-1.6,7.1
2020-09-30,12,27,18,903248,-1.6,7.0
2020-09-30,12,27,18,949798,-1.3,6.6
2020-09-30,12,27,18,996961,-1.3,6.3
2020-09-30,12,27,19,42466,-1.7,6.0
2020-09-30,12,27,19,88771,-1.6,5.8
2020-09-30,12,27,19,134073,-1.4,5.8
2020-09-30,12,27,19,189817,-1.2,5.6
2020-09-30,12,27,19,245679,-1.2,5.4
2020-09-30,12,27,19,291834,-1.2,5.2
2020-09-30,12,27,19,338848,-1.1,5.0
2020-09-30,12,27,19,389458,-1.1,5.1
2020-09-30,12,27,19,438866,-0.5,5.1
2020-09-30,12,27,19,494782,-0.5,4.8
2020-09-30,12,27,19,541486,0.8,4.9
2020-09-30,12,27,19,593298,7.8,6.2
2020-09-30,12,27,19,640095,11.4,7.7
2020-09-30,12,27,19,695550,13.7,9.6
2020-09-30,12,27,19,741819,15.8,12.0
2020-09-30,12,27,19,789288,15.8,14.0
2020-09-30,12,27,19,845568,18.8,14.0
2020-09-30,12,27,19,893556,20.5,19.7
2020-09-30,12,27,19,939435,21.9,22.7
2020-09-30,12,27,19,984418,23.5,25.6
